Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
UTMD,"Utah Medical Products, Inc.",88.82,330383754,n/a,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/utmd
UTSI,UTStarcom Holdings Corp,3.9,139984341.9,n/a,2000,Consumer Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/utsi
UXIN,Uxin Limited,4.65,543974879.3,116983845,2018,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/uxin
VCNX,"Vaccinex, Inc.",3.92,44984936.08,n/a,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vcnx
VLRX,"Valeritas Holdings, Inc.",0.48,47976308.16,n/a,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/vlrx
VALX,Validea Market Legends ETF,27.63,24867000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/valx
VLY,Valley National Bancorp,10.62,3519799525,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/vly
VLYPO,Valley National Bancorp,25,0,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/vlypo
VLYPP,Valley National Bancorp,26.85,0,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/vlypp
VTEC,Valtech SE,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vtec
VALU,"Value Line, Inc.",19.91,192914639.9,n/a,1983,Finance,Investment Managers,https://www.nasdaq.com/symbol/valu
VNDA,Vanda Pharmaceuticals Inc.,20.22,1064436486,n/a,2006,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vnda
BBH,VanEck Vectors Biotech ETF,132.1,428863046.3,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bbh
GNRX,VanEck Vectors Generic Drugs ETF,22.27,3340500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gnrx
PPH,VanEck Vectors Pharmaceutical ETF,61.35,198659766.3,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pph
VWOB,Vanguard Emerging Markets Government Bond ETF,76.91,1116376953,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vwob
VNQI,Vanguard Global ex-U.S. Real Estate ETF,57.04,5672809615,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vnqi
VCIT,Vanguard Intermediate-Term Corporate Bond ETF,84.71,18885162605,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vcit
VGIT,Vanguard Intermediate-Term Treasury ETF,63.21,3613749391,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vgit
VIGI,Vanguard International Dividend Appreciation ETF,63.22,930924994.5,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vigi
VYMI,Vanguard International High Dividend Yield ETF,61.27,956461952.2,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vymi
VCLT,Vanguard Long-Term Corporate Bond ETF,87.27,2644655301,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vclt
VGLT,Vanguard Long-Treasury ETF,73.07,794172840.1,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vglt
VMBS,Vanguard Mortgage-Backed Securities ETF,51.53,7328966946,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vmbs
VONE,Vanguard Russell 1000 ETF,129,1077150000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vone
VONG,Vanguard Russell 1000 Growth ETF,152.82,2307843475,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vong
VONV,Vanguard Russell 1000 Value ETF,108.57,1813119000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vonv
VTWO,Vanguard Russell 2000 ETF,126.93,1586625000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vtwo
VTWG,Vanguard Russell 2000 Growth ETF,146.7992,289928420,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vtwg
VTWV,Vanguard Russell 2000 Value ETF,108.23,248929000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vtwv
VTHR,Vanguard Russell 3000 ETF,128.91,425403000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vthr
VCSH,Vanguard Short-Term Corporate Bond ETF,78.8,20720461970,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vcsh
VTIP,Vanguard Short-Term Inflation-Protected Securities Index Fund,48.29,6021377308,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vtip
VGSH,Vanguard Short-Term Treasury ETF,60,5552927580,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vgsh
BND,Vanguard Total Bond Market ETF,79.39,37188103399,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bnd
VTC,Vanguard Total Corporate Bond ETF,81.54,103963500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vtc
BNDX,Vanguard Total International Bond ETF,54.76,12392740802,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bndx
VXUS,Vanguard Total International Stock ETF,51.81,10959564986,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vxus
BNDW,Vanguard Total World Bond ETF,75.28,99746000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bndw
VEAC,Vantage Energy Acquisition Corp.,10.16,701040000,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/veac
VEACU,Vantage Energy Acquisition Corp.,10.23,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/veacu
VEACW,Vantage Energy Acquisition Corp.,0.3,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/veacw
VREX,Varex Imaging Corporation,33.04,1259463126,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/vrex
VRNS,"Varonis Systems, Inc.",58.66,1735198289,n/a,2014,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/vrns
VBLT,Vascular Biogenics Ltd.,1.63,58486237.01,n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vblt
VXRT,"Vaxart, Inc.",1.7588,12559923.21,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/vxrt
VBIV,"VBI Vaccines, Inc.",1.87,182627728.7,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/vbiv
VTIQ,VectoIQ Acquisition Corp.,9.92,294028800,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/vtiq
VTIQU,VectoIQ Acquisition Corp.,10.18,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/vtiqu
VTIQW,VectoIQ Acquisition Corp.,0.4499,13335036,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/vtiqw
VECO,Veeco Instruments Inc.,11.6,557247354,n/a,1994,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/veco
VEON,VEON Ltd.,2.54,3772983226,1485426467,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/veon
VRA,"Vera Bradley, Inc.",9.83,340775862.9,n/a,2010,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/vra
VCYT,"Veracyte, Inc.",20.18,829574393.4,n/a,2013,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/vcyt
VSTM,"Verastem, Inc.",3.1,228753166.4,n/a,2012,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vstm
VCEL,Vericel Corporation,19.31,844870526.6,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/vcel
VRNT,Verint Systems Inc.,53.88,3516836394,n/a,2002,Technology,EDP Services,https://www.nasdaq.com/symbol/vrnt
VRSN,"VeriSign, Inc.",180.5,21608548295,n/a,1998,Technology,EDP Services,https://www.nasdaq.com/symbol/vrsn
VRSK,"Verisk Analytics, Inc.",126.71,20718292546,n/a,2009,Technology,EDP Services,https://www.nasdaq.com/symbol/vrsk
VBTX,"Veritex Holdings, Inc.",28.18,1515335793,n/a,2014,Finance,Major Banks,https://www.nasdaq.com/symbol/vbtx
VERI,"Veritone, Inc.",6.86,132591987.1,n/a,2017,Technology,EDP Services,https://www.nasdaq.com/symbol/veri
VRML,"Vermillion, Inc.",0.77,58044666.68,n/a,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/vrml
VRNA,Verona Pharma plc,5.76,53145953.28,9226728,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vrna
VRRM,Verra Mobility Corporation,10.6,1654200405,n/a,2017,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/vrrm
VRCA,Verrica Pharmaceuticals Inc.,12.11,311183052.8,n/a,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vrca
VTNR,"Vertex Energy, Inc",1.38,55441252.98,n/a,n/a,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/vtnr
VRTX,Vertex Pharmaceuticals Incorporated,192.16,49127027790,n/a,1991,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vrtx
VERU,Veru Inc.,1.45,91037496,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/veru
VIA,Viacom Inc.,34.5,13905929352,n/a,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/via
VIAB,Viacom Inc.,29.45,10232700298,n/a,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/viab
VMET,Viamet Pharmaceuticals Corp.,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vmet
VSAT,"ViaSat, Inc.",75.93,4592342300,n/a,1996,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/vsat
VIAV,Viavi Solutions Inc.,13.2,3009552718,n/a,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/viav
VICL,Vical Incorporated,1.03,22470522.23,n/a,1993,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/vicl
VICR,Vicor Corporation,32.68,1314126428,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/vicr
VCTR,"Victory Capital Holdings, Inc.",12.96,875603338.6,n/a,2018,Finance,Investment Managers,https://www.nasdaq.com/symbol/vctr
CIZ,VictoryShares Developed Enhanced Volatility Wtd ETF,31.72,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ciz
VSDA,VictoryShares Dividend Accelerator ETF,30.93,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vsda
CEY,VictoryShares Emerging Market High Div Volatility Wtd ETF,24.43,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cey
CEZ,VictoryShares Emerging Market Volatility Wtd ETF,25.8296,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cez
CID,VictoryShares International High Div Volatility Wtd ETF,32.4901,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cid
CIL,VictoryShares International Volatility Wtd ETF,37.7139,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cil
CFO,VictoryShares US 500 Enhanced Volatility Wtd ETF,46.985,32889500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cfo
CFA,VictoryShares US 500 Volatility Wtd ETF,50.4142,10082840,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cfa
CSF,VictoryShares US Discovery Enhanced Volatility Wtd ETF,41.1535,104941425,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/csf
CDC,VictoryShares US EQ Income Enhanced Volatility Wtd ETF,44.63,29009500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cdc
CDL,VictoryShares US Large Cap High Div Volatility Wtd ETF,46.0245,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cdl
VSMV,VictoryShares US Multi-Factor Minimum Volatility ETF,29.0829,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vsmv
CSB,VictoryShares US Small Cap High Div Volatility Wtd ETF,45.331,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/csb
CSA,VictoryShares US Small Cap Volatility Wtd ETF,46.76,42084233.8,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/csa
VRAY,"ViewRay, Inc.",8.47,810834912.6,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/vray
VKTX,"Viking Therapeutics, Inc.",8.77,626702945.9,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vktx
VKTXW,"Viking Therapeutics, Inc.",7.2899,0,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vktxw
VBFC,Village Bank and Trust Financial Corp.,34,48760182,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/vbfc
VFF,"Village Farms International, Inc.",11.888,566376072.8,n/a,n/a,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/vff
VLGEA,"Village Super Market, Inc.",31.52,453081844.5,n/a,n/a,Consumer Services,Food Chains,https://www.nasdaq.com/symbol/vlgea
VIOT,"Viomi Technology Co., Ltd",11.32,129048000,11400000,2018,Consumer Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/viot
VNOM,Viper Energy Partners LP,33.3,4131612785,n/a,2014,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/vnom
VIRC,Virco Manufacturing Corporation,3.96,61546145.76,n/a,n/a,Consumer Durables,Industrial Specialties,https://www.nasdaq.com/symbol/virc
VTUS,Virgin Trains USA Inc.,n/a,0,n/a,2010,n/a,n/a,https://www.nasdaq.com/symbol/vtus
VTSI,"VirTra, Inc.",3.9168,30988965.66,n/a,n/a,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/vtsi
VIRT,"Virtu Financial, Inc.",25.59,4842614674,n/a,2015,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/virt
VRTS,"Virtus Investment Partners, Inc.",103.75,727410132.5,n/a,n/a,Finance,Investment Managers,https://www.nasdaq.com/symbol/vrts
VRTSP,"Virtus Investment Partners, Inc.",92.22,0,n/a,n/a,Finance,Investment Managers,https://www.nasdaq.com/symbol/vrtsp
BBC,Virtus LifeSci Biotech Clinical Trials ETF,27.3211,27321209.28,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bbc
BBP,Virtus LifeSci Biotech Products ETF,45.789,45789183.16,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bbp
VRTU,Virtusa Corporation,50.77,1519072924,n/a,2007,Technology,EDP Services,https://www.nasdaq.com/symbol/vrtu
VTGN,"VistaGen Therapeutics, Inc.",1.17,36410944.05,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vtgn
VC,Visteon Corporation,85.54,2415999116,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/vc
VIST,"Visterra, Inc.",n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vist
VTL,"Vital Therapies, Inc.",0.2527,10706821.67,n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vtl
VIVE,"Viveve Medical, Inc.",1.01,31856853.39,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/vive
VVPR,VivoPower International PLC,1.1,14913113.6,n/a,n/a,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/vvpr
VVUS,"VIVUS, Inc.",4.75,50526529,n/a,1994,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vvus
VOD,Vodafone Group Plc,17.6,8345449270,474173254,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/vod
VOXX,VOXX International Corporation,4.81,116397449.7,n/a,n/a,Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/voxx
VYGR,"Voyager Therapeutics, Inc.",16.5,538180483.5,n/a,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/vygr
VSEC,VSE Corporation,34.84,379097733,n/a,n/a,Consumer Services,Military/Government/Technical,https://www.nasdaq.com/symbol/vsec
VTVT,vTv Therapeutics Inc.,2.25,103245608.3,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vtvt
VUZI,Vuzix Corporation,3.08,84969506.16,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/vuzi
WTRH,Waitr Holdings Inc.,10.79,750754658.6,n/a,2016,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/wtrh
WBA,"Walgreens Boots Alliance, Inc.",66.61,62842853865,n/a,n/a,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/wba
WAFD,"Washington Federal, Inc.",30.87,2503941918,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/wafd
WASH,"Washington Trust Bancorp, Inc.",52.68,911471836,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/wash
WSBF,"Waterstone Financial, Inc.",16.9,481024700,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/wsbf
WVE,WAVE Life Sciences Ltd.,43.71,1287859289,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/wve
WNFM,"Wayne Farms, Inc.",n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/wnfm
WSTG,"Wayside Technology Group, Inc.",11.76,52878769.44,n/a,n/a,Technology,Retail: Computer Software & Peripheral Equipment,https://www.nasdaq.com/symbol/wstg
WCFB,"WCF Bancorp, Inc.",7.98,20441105.16,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/wcfb
WDFC,WD-40 Company,178.2,2463497210,n/a,1973,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/wdfc
HHHHU,Wealthbridge Acquisition Limited,10.06,0,n/a,2019,Finance,Business Services,https://www.nasdaq.com/symbol/hhhhu
WB,Weibo Corporation,72.07,5375508801,74587329,2014,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/wb
WTW,Weight Watchers International Inc,21.94,1469105077,n/a,2001,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/wtw
WEBK,"Wellesley Bancorp, Inc.",32.2,81324674.2,n/a,2012,Finance,Banks,https://www.nasdaq.com/symbol/webk
WEN,Wendy&#39;s Company (The),17.28,3978380448,n/a,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/wen
WERN,"Werner Enterprises, Inc.",34.53,2432361328,n/a,1986,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/wern
WSBC,"WesBanco, Inc.",42.38,2313868919,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/wsbc
WTBA,West Bancorporation,23.16,377403641,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/wtba
WABC,Westamerica Bancorporation,64.4,1721245590,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/wabc
WSTL,"Westell Technologies, Inc.",2.22,34159357.56,n/a,1995,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/wstl
WINC,Western Asset Short Duration Income ETF,25.09,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/winc
WBND,Western Asset Total Return ETF,25.745,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/wbnd
WDC,Western Digital Corporation,51.66,15025359457,n/a,n/a,Technology,Electronic Components,https://www.nasdaq.com/symbol/wdc
WNEB,"Western New England Bancorp, Inc.",9.88,280526278.2,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/wneb
WPRT,Westport Fuel Systems Inc,1.37,182131751.1,n/a,n/a,Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/wprt
WWR,"Westwater Resources, Inc.",0.135,10043962.47,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/wwr
WEYS,"Weyco Group, Inc.",30.4,308124672,n/a,n/a,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/weys
WHLR,"Wheeler Real Estate Investment Trust, Inc.",2.04,19284630,n/a,2012,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/whlr
WHLRD,"Wheeler Real Estate Investment Trust, Inc.",13.1,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/whlrd
WHLRP,"Wheeler Real Estate Investment Trust, Inc.",13,9360000,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/whlrp
WHLRW,"Wheeler Real Estate Investment Trust, Inc.",0.007,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/whlrw
WHF,"WhiteHorse Finance, Inc.",13.635,280145146.3,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/whf
WHFBZ,"WhiteHorse Finance, Inc.",25.4,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/whfbz
WHLM,"Wilhelmina International, Inc.",5.85,30804742.8,n/a,n/a,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/whlm
WVVI,"Willamette Valley Vineyards, Inc.",7.45,36985741.05,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/wvvi
WVVIP,"Willamette Valley Vineyards, Inc.",4.94,0,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/wvvip
WLDN,"Willdan Group, Inc.",39.06,427137661.4,n/a,2006,Consumer Services,Military/Government/Technical,https://www.nasdaq.com/symbol/wldn
WLFC,Willis Lease Finance Corporation,42.53,264066260.7,n/a,1996,Consumer Durables,Industrial Specialties,https://www.nasdaq.com/symbol/wlfc
WLTW,Willis Towers Watson Public Limited Company,172.56,22277819205,n/a,n/a,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/wltw
WSC,WillScot Corporation,10.4,1126606780,n/a,2015,n/a,n/a,https://www.nasdaq.com/symbol/wsc
WIN,"Windstream Holdings, Inc.",0.3722,15980757.61,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/win
WING,Wingstop Inc.,64.82,1901421324,n/a,2015,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/wing
